position,title,snippet,highlighs,link,displayed_link
7,Brian Tracy,"Conversation. Brian Tracy · @BrianTracy. I am a proud ""inverse paranoid."" Are you? #positivity. Image. 3:47 PM · Jun 6, 2016 · 50. Reposts · 75.",['positivity'],https://twitter.com/BrianTracy/status/739846065835233280,https://twitter.com › BrianTracy › status
8,"Hannah Huesman, MS, CMPC","#Positivity vs. #Optimism #MentalSweatMonday ⬇️⬇️⬇️. Embedded video. 0:59. 1:35 PM · Oct 12, 2020 · 79. Reposts.",['Positivity'],https://twitter.com/hannah_huesman/status/1315647396257370112,https://twitter.com › hannah_huesman › status
9,Brian Tracy,"If you think #positively, you will draw more #positivity into your life!",,https://twitter.com/BrianTracy/status/992042096080146432,https://twitter.com › BrianTracy › status
10,phil_hellmuth,"Here we go! #POSITIVITY. Embedded video. 0:53. 2:50 AM · Feb 17, 2024. ·. 6,705. Views.",['POSITIVITY'],https://twitter.com/phil_hellmuth/status/1758685405061476823,https://twitter.com › phil_hellmuth › status
11,Brian Tracy,"Are you spreading #positivity or #negativity on social media? ;-) #Comic. Image. 4:30 PM · May 21, 2017.",['positivity'],https://twitter.com/BrianTracy/status/866330256315211777,https://twitter.com › BrianTracy › status
12,Miki Agrawal,"Conversation. Miki Agrawal · @twinmiki. ⚡️  🌤️ #Positivity #Hope. Image. 5:01 PM · Jan 8, 2024. ·. 63. Views. 2. Bookmarks. 2.",['Positivity'],https://twitter.com/twinmiki/status/1744403896645116250,https://twitter.com › twinmiki › status
13,phil_hellmuth,"After my speech at. @Stanford. tonight #POSITIVITY. Embedded video. 0:06. 5:37 AM · Feb 17, 2024. ·. 3,276. Views.",['POSITIVITY'],https://twitter.com/phil_hellmuth/status/1758727393093816614,https://twitter.com › phil_hellmuth › status
14,Jon Harris,Friday Words: #harrismint #words #wordsofwisdom #wordstoliveby #positivity #positivevibes #positivequotes #positive #grateful #gratitude #share. Image. 2:57 ...,['positivity'],https://twitter.com/jonjayharris/status/1750714460849782842,https://twitter.com › jonjayharris › status
15,phil_hellmuth,"Hello Poseidon!! #POSITIVITY. Embedded video. 0:22. 11:28 PM · Dec 10, 2023. ·. 19.7K. Views.",['POSITIVITY'],https://twitter.com/phil_hellmuth/status/1733992059395027284,https://twitter.com › phil_hellmuth › status
16,Jimmy Charles,Every morning I start my day with #positivity and remember that it is how I react to the obstacles I am going to face that will determine the ...,['positivity'],https://twitter.com/jimmycharles92/status/1379454024857030660,https://twitter.com › jimmycharles92 › status
17,"merlee jayme on X: ""It's a great great day! #positivity"" / X","Log in · Sign up. Conversation. merlee jayme · @mjayme. It's a great great day! #positivity · 1:41 AM · Dec 21, 2022.",['positivity'],https://twitter.com/mjayme/status/1605377815309799424,https://twitter.com › mjayme › status
18,Anne-Marie Dias Borges,... worst critics at times... Have a fabulous week y'all! #mondayvibes #positivevibes #kindness #positivity. Embedded video. 0:05. 9:21 AM · ...,['positivity'],https://twitter.com/AMDiasborges/status/1559107911015702530,https://twitter.com › AMDiasborges › status
19,Jacob Morgan,"#ctto @7millionaire_lines http://ow.ly/l6OJ50GBzR0 #positivity #leadership #futureofwork #success. Image. 12:00 AM · Nov 1, 2021. 1. Bookmark.",['positivity'],https://twitter.com/jacobm/status/1454961431439462403,https://twitter.com › jacobm › status
20,Mike Robbins,"Conversation. Mike Robbins · @mikedrobbins. The complex dynamics of #positivity. for-toxic-positivity/ #Leadership · 11:15 PM · Oct 23, 2023. ·. 140. Views.",['positivity'],https://twitter.com/mikedrobbins/status/1716594129038455022,https://twitter.com › mikedrobbins › status
21,Brie Jackson,"Conversation. Brie Jackson · @PositivelyBrie. Grateful ☺️ #BePositive #positivity. Image. 10:43 AM · Dec 5, 2023 from Washington, DC. ·. 854.",['positivity'],https://twitter.com/PositivelyBrie/status/1731987579233309120,https://twitter.com › PositivelyBrie › status
22,Waka Flocka Flame,"Log in · Sign up. Conversation. Waka Flocka Flame · @WakaFlocka · #Positivity · 8:26 PM · Jul 23, 2012 · 414. Reposts · 38. Likes.",['Positivity'],https://twitter.com/WakaFlocka/status/227499847043928064,https://twitter.com › WakaFlocka › status
23,Brie Jackson,"""Be happy..not just strong"" #BePositive #positivity. Quote. book quotes · @bookpoets. ·. Jan 14. i hope so too. Image.",['positivity'],https://twitter.com/PositivelyBrie/status/1746585346844856463,https://twitter.com › PositivelyBrie › status
24,Kris Jenner,"Good thoughts only!! #love #positivity #mondaymotivation ❤️. Image. 6:08 PM · Sep 19, 2016 · 347. Reposts · 14. Quotes · 935. Likes.",['positivity'],https://twitter.com/KrisJenner/status/777932287270727680,https://twitter.com › KrisJenner › status
25,Jon Harris,Wednesday Words: #harrismint #words #wordsofwisdom #wordstoliveby #positivity #positivevibes #positivequotes #positive #grateful #gratitude #share. Image. 1 ...,['positivity'],https://twitter.com/jonjayharris/status/1749969833389613071,https://twitter.com › jonjayharris › status
26,Cherif Medawar,#Positivity #MindsetMatters #TakeControl #MoodManagement #EmotionalIntelligence #SelfEmpowerment #PositiveMindset #Happiness #Enthusiasm ...,['Positivity'],https://twitter.com/Cherifisms/status/1758169334965207512,https://twitter.com › Cherifisms › status
27,"Lipi Roy, MD, MPH, FASAM","ورود · نام‌نویسی. گفتگو. Lipi Roy, MD, MPH, FASAM · @lipiroy · #positivity #optimism #hope #quote. تصویر. ۱۱:۴۹ قبل‌ازظهر · ۸ آوریل ۲۰۱۸ · ۳.",['positivity'],https://twitter.com/lipiroy/status/982948517131022338?lang=fa,https://twitter.com › lipiroy › status
28,Shivani Nadkarni,"You're the best, forget the rest! #positivity · 6:17 PM · Jun 25, 2022.",['positivity'],https://twitter.com/shivani_nadzy08/status/1540760998176428040,https://twitter.com › shivani_nadzy08 › status
29,35,#Positive #Thinking #positivethinking #positivevibes #positivity #positivequotes #love #positive #selflove #goodvibes #happiness #life ...,['positivity'],https://twitter.com/_lovehamilton/status/1750387156223480212,https://twitter.com › _lovehamilton › status
30,Michael Rainey Jr,"Great Radio interview. @RealTalkwTash · #positivity. Image. 6:50 PM · Aug 10, 2015.",['positivity'],https://twitter.com/michaelraineyjr/status/630813593097891840,https://twitter.com › michaelraineyjr › status
31,Jody Fisher,"Mantra. #optimism #positivity #smalldogsbark. Embedded video. 1:03. 5:43 PM · Nov 30, 2023. ·. 68. Views.",['positivity'],https://twitter.com/jodyfisher/status/1730281390543908917,https://twitter.com › jodyfisher › status
32,Ghiwa,"Life is short, make every day count! #positivity #motivation. Image. 8:16 AM · Aug 5, 2023. ·. 6,958. Views.",['positivity'],https://twitter.com/GhiwaOjaimie25/status/1687739263087980545,https://twitter.com › GhiwaOjaimie25 › status
33,Tabitha Brown,"... the positive things that are happening! I love you ❤️ #tabithabrown #spreadlove #positivity. Embedded video. 1:37. 5:28 AM · Mar 14, 2023.",['positivity'],https://twitter.com/IamTabithaBrown/status/1635513160533950464,https://twitter.com › IamTabithaBrown › status
34,Gaur Gopal Das,"#Positivity in dealing with challenges. #motivation #spirituality #mindfulness. Image. 4:19 AM · Dec 20, 2016.",['Positivity'],https://twitter.com/gaurgopald/status/811063348313763840,https://twitter.com › gaurgopald › status
35,Jessica Lynn,"A positive affirmation for you today ♥️ #positivity #goodvibes #affirmation. Embedded video. 0:08. 2:01 PM · Oct 24, 2023.",['positivity'],https://mobile.twitter.com/Jessica__Lynn_/status/1716817114215158212,https://mobile.twitter.com › Jessica__Lynn_ › status
36,phil_hellmuth,"My new book #POSITIVITY (on Amazon) has 8 simple, but powerful, tips/techniques to help you: achieve more, make more money, think bigger, ...",,https://twitter.com/phil_hellmuth/status/955927799751065600,https://twitter.com › phil_hellmuth › status
37,Jon Harris,Saturday Words: #harrismint #words #wordsofwisdom #wordstoliveby #positivity #positivevibes #positivequotes #positive #grateful #gratitude #share. Image. 6: ...,['positivity'],https://twitter.com/jonjayharris/status/1743708102745018387,https://twitter.com › jonjayharris › status
38,Jon Harris,Saturday Words: #harrismint #words #wordsofwisdom #wordstoliveby #positivity #positivevibes #positivequotes #positive #grateful #gratitude #share. Image. 12 ...,['positivity'],https://twitter.com/jonjayharris/status/1654823598605889542,https://twitter.com › jonjayharris › status
39,UCSF Health,"Positivity and #gratitude are linked to lower blood pressure, heart rate and better sleep quality, according to a study from @UMich and ...",,https://twitter.com/UCSFHospitals/status/1466927745338851335,https://twitter.com › UCSFHospitals › status
40,Dave Rice,"Your attitude determines EVERYTHING! #positivity #attitude. Image. Nevada Basketball and University of Nevada, Reno · 6:39 PM · May 12, 2016.",['positivity'],https://twitter.com/CoachDaveRice/status/730829720913215489,https://twitter.com › CoachDaveRice › status
41,Jennifer Lee Quattrucci,"Good Morning ☀️ #apache #apacheblessing #positivity #pma #Blessings #grateful. Image. 12:53 PM · Aug 7, 2021 from Johnston, RI.",['positivity'],https://twitter.com/jenquattrucci/status/1423990733804089347,https://twitter.com › jenquattrucci › status
42,Jon Harris,Friday Words: #harrismint #words #wordsofwisdom #wordstoliveby #positivity #positivevibes #positivequotes #positive #grateful #gratitude ...,['positivity'],https://twitter.com/jonjayharris/status/1740734070504751508,https://twitter.com › jonjayharris › status
43,Jon Harris,Saturday Words: #harrismint #words #wordsofwisdom #wordstoliveby #positivity #positivevibes #positivequotes #positive #grateful #gratitude #share. Image. 9: ...,['positivity'],https://twitter.com/jonjayharris/status/1753887386545930510,https://twitter.com › jonjayharris › status
44,Jon Harris,Valentines Day Words: #harrismint #words #wordsofwisdom #wordstoliveby #positivity #positivevibes #positivequotes #positive #grateful ...,['positivity'],https://twitter.com/jonjayharris/status/1757779105972441168,https://twitter.com › jonjayharris › status
45,Jon Harris,"Thursday Words: #harrismint #wordsofwisdom #wordstoliveby #positivevibes #positivequotes #positivity #grateful #gratitude #share. Image. 4:45 AM · Nov 30, ...",['positivity'],https://twitter.com/jonjayharris/status/1730085722990727228,https://twitter.com › jonjayharris › status
46,Jon Harris,Tuesday Words: #harrismint #words #wordsofwisdom #wordstoliveby #positivity #positivevibes #positivequotes #positive #grateful #gratitude #share. Image. 7: ...,['positivity'],https://twitter.com/jonjayharris/status/1744805976190996866,https://twitter.com › jonjayharris › status
47,Jon Harris,Wednesday Words: #harrismint #words #wordsofwisdom #wordstoliveby #positivity #positivevibes #positivequotes #positive #grateful #gratitude #share. Image. 4 ...,['positivity'],https://twitter.com/jonjayharris/status/1752733887057560033,https://twitter.com › jonjayharris › status
48,Jon Harris,Friday Words: #harrismint #words #wordsofwisdom #wordstoliveby #positivity #positivevibes #positivequotes #positive #grateful #gratitude #share. Image. 12: ...,['positivity'],https://twitter.com/jonjayharris/status/1755927667222671508,https://twitter.com › jonjayharris › status
49,Jon Harris,Sunday Words: #harrismint #words #wordsofwisdom #wordstoliveby #positivity #positivevibes #positivequotes #positive #grateful #gratitude #share. Image. 1:11 ...,['positivity'],https://twitter.com/jonjayharris/status/1756667344644927840,https://twitter.com › jonjayharris › status
50,Lee Latchford-Evans,"My motivation today! #strengthfromwithin #courage #selfbelief #positivity. Image. 8:40 AM · May 17, 2017.",['positivity'],https://twitter.com/llatchfordevans/status/864762535706316800,https://twitter.com › llatchfordevans › status
51,Yuthan Balaji K,#staypositivewithyuthan • • • #positivity #positivevibes #positivequotes #quotes #quoteoftheday #motivationalquotes #bepositive #motivated ...,['positivity'],https://mobile.twitter.com/iamyuthan/status/1088664764530585600,https://mobile.twitter.com › iamyuthan › status
52,Jaspreet Kaur,I am an optimist.. #future #bethechange #bethelight #positivity #optimistic #optimist #fear #change #dream #smile #love #hustle #hope #risk.,['positivity'],https://twitter.com/behindthenetra/status/804089778186702855,https://twitter.com › behindthenetra › status
53,Jon Harris,Tuesday Words: #harrismint #words #wordsofwisdom #wordstoliveby #positivity #positivevibes #positivequotes #positive #grateful #gratitude # ...,['positivity'],https://twitter.com/jonjayharris/status/1648281522355544064,https://twitter.com › jonjayharris › status
54,Jon Harris,"Wednesday Words: #harrismint #hello2024 #2024 #happynewyear #positivevibes #positivity #positivequotes #grateful #gratitude #share. Image. 12:24 AM · Jan 3, ...",['positivity'],https://twitter.com/jonjayharris/status/1742341207366213854,https://twitter.com › jonjayharris › status
55,Jon Harris,#words #wordsofwisdom #wordstoliveby #positivity #positivevibes #positivequotes #positive #grateful #gratitude #share #harrismint.,['positivity'],https://twitter.com/jonjayharris/status/1522932645935697921,https://twitter.com › jonjayharris › status
56,Shana Muldoon Zappa,Full moon approaching! #prefullmoon #astrocleanse #astrology #positivity #starry · Shana Muldoon Zappa (@shanazappa) • Instagram photo.,['positivity'],https://twitter.com/ShanaZappa/status/1054586570873978880,https://twitter.com › ShanaZappa › status
57,Jon Harris,Sunday Words: #harrismint #words #wordsofwisdom #wordstoliveby #positivity #positivevibes #positivequotes #positive #grateful #gratitude #share. Image. 4:14 ...,['positivity'],https://twitter.com/jonjayharris/status/1629877649311948801,https://twitter.com › jonjayharris › status
58,Brian Moran,"Happy Friday everyone! #12weekyear #12weekyearchallenge #build #positivity #winner. Image. 5:30 PM · Feb 5, 2021.",['positivity'],https://twitter.com/brianpmoran/status/1357743382781718533,https://twitter.com › brianpmoran › status
59,Neeta Lulla,#Woman's Day #beautiful #positivity #love #mother #daughter #love #wife #empowerment… instagram.com. Neeta Lulla (@neeta_lulla) • Instagram ...,['positivity'],https://twitter.com/neeta_lulla/status/839412289283440640,https://twitter.com › neeta_lulla › status
60,Priya Sigdel,#poem #positivity #nepal #nepali Watch full video in Instagram or Facebook account of mine. Embedded video.,['positivity'],https://twitter.com/priya_sigdel/status/1114904203707789313,https://twitter.com › priya_sigdel › status
61,"WoodyAndWilcox on X: ""#Positivity #CLT"" / X",Log in · Sign up. Conversation. WoodyAndWilcox · @woodyandwilcox · #Positivity #CLT. Quote. Charlotte TrafficGuy · @ ...,['Positivity'],https://twitter.com/woodyandwilcox/status/1757394705598316607,https://twitter.com › woodyandwilcox › status
62,"Donna M. McCance, M.Ed.","Donna M. McCance, M.Ed. ♥️ · @donna_mccance · #SaturdayMotivation #experience #positivity #change #Everyone. Image. 4:25 AM · Feb 17, 2024. ·.",['positivity'],https://twitter.com/donna_mccance/status/1758709155181875449,https://twitter.com › donna_mccance › status
63,Phil_Hellmuth,In his new book #POSITIVITY Phil Hellmuth shares the personal strategies that helped him achieve success as a #1 world-class poker player.,['POSITIVITY'],https://twitter.com/phil_hellmuth,https://twitter.com › phil_hellmuth
64,phil_hellmuth,"Hello LA! #POSITIVITY · @HCLPokerShow. Image. 8:32 PM · Feb 6, 2024. ·. 14.3K. Views.",['POSITIVITY'],https://twitter.com/phil_hellmuth/status/1754966273497420209,https://twitter.com › phil_hellmuth › status
65,Jaya Jaya Myra,"#Positivity is the spark that ignites progress. Approach today with a positive mindset, and you'll find solutions instead of problems…",['Positivity'],https://twitter.com/jayajayamyra/status/1745492769743765918,https://twitter.com › jayajayamyra › status
66,Gray Jones,"Our family has a #gratitude / #positivity hack! We do a daily “Easter Egg” hunt, starting each day certain that there is good news hidden ...",['positivity'],https://twitter.com/GrayJones/status/1743090276137406466,https://twitter.com › GrayJones › status
